,title,description,url,location
1400,Пропала молодая кошечка (возраст 1 год) ,"Кот Тоша, смесь с мейн- Куном. Окрас рыжий, на ушах кисточки.. Подстрижен. На шее голубой ошейник с адресником. Домашний , ласковый.. ",https://kinpet.ru/penza/koshki/propala-molodaya-koshechka-vozrast-1-god-36593/,Пенза 
1401,Потерялась кошка ,"Черно-белая кошка пушистая, откликается на кличку Машка, внизу черное пятно ",https://kinpet.ru/sankt-peterburg/koshki/poteryalas-koshka-36547/,Санкт-Петербург 
1402,Помогите найти котика ,"Откликается на тима( тимоша)Выпал с окна, четвертого этажа.Очень пугливый , с чужими людьми не контактирует, кастрирован. На мордочке, усики и бородка белая, сам полосатый ( коричневый с переход к попе рыжий) он очень важен для меня и моего мужа, прошу всех не равнодушных людей не проходить мимо и если что связаться с нами 🙏🏼😭",https://kinpet.ru/nalchik/koshki/pomogite-nayti-kotika-36530/,Нальчик 
1403,Потерялся КОТИК! ,Еще 2 фото,https://kinpet.ru/nalchik/koshki/poteryalsya-kotik-36524/,Нальчик 
1404,Пропал сеттер ,"25 июня выпала с балкона кошечка в районе дома по ул. Рахманинова,26. Шерстка серая без желтоватого отлива. Полосатенькая. На животике шерстка чуть короче, чем на грудке (после операции), не до конца отросла.",https://kinpet.ru/rostov-na-donu/sobaki/propal-setter-36485/,Ростов-на-Дону 
1405,Пропала собака ,"Окрас полосатый""тигровый""без белого, на правом глазу белесое пятно(бильмо).Постоянно слизяться глаза и есть склонность к простудным заболеваниям. Могут быть сопли и заложен нос, при этом громко дышит и чихает. Зовут Ася. Выпрыгнула из машины на проспекте Большевиков д. 53",https://kinpet.ru/temryuk/sobaki/propala-sobaka-36477/,Темрюк 
1406,Дымчато-серый молодой кот ,"Потерялся у завода кровли рядом с тц.Среда,очень просим найти котика!!!очень красивый ухоженный котик, очень пугливый,глаза зеленые,пушистый,породистый.",https://kinpet.ru/rostov-na-donu/koshki/dymchato-seryy-molodoy-kot-36466/,Ростов-на-Дону 
1407,"Пропала собака, хаски смешения с овчаркой ",Ничего не найденоУкажите другую породу,https://kinpet.ru/temryuk/sobaki/propala-sobaka-khaski-smesheniya-s-ovcharkoy-36451/,Темрюк 
1408,Потерялась кошка ,Ничего не найденоУкажите другую породу,https://kinpet.ru/sankt-peterburg/koshki/poteryalas-koshka-36442/,Санкт-Петербург 
1409,"Нашла кошку Одинцово! Полностью белый окрас, глаза зелёные с гетерохромией ",Ничего не найденоУкажите другую породу,https://kinpet.ru/odintsovo/koshki/nashla-koshku-odintsovo-polnostyu-belyy-okras-glaza-zelyenye-s-geterokhromiey-36439/,Одинцово 
1410,Пропал кот ,"Собака добрая, пропала в городе Темрюк, около детской поликлиники,22числа выбежала из дома и убежала, собака не касается ",https://kinpet.ru/sochi/koshki/propal-kot-36436/,Сочи 
1411,Потерялась кошка ,"В садоводстве ""Полиграфист"" (39 км Выборгского шоссе) Потерялась кошка светло-бежевого цвета, породы корниш- Рекс, шерсть короткая,волнистая. Кошка домашняя, пугливая. Кастрирована, чипирована. Любимица семьи. Если кто видел - просим сообщить. Вознаграждение гарантируем.",https://kinpet.ru/moskva/koshki/poteryalas-koshka--36415/,Москва 
1412,Замечена кошка ,Еще 4 фото,https://kinpet.ru/sankt-peterburg/koshki/zamechena-koshka-36395/,Санкт-Петербург 
